"";"Row";"z.value";"posterior";"local.fdr"
"ENSG00000183722";6931;-9,95514548064904;1;0
"ENSG00000154080";2800;-9,95489749900823;1;0
"ENSG00000116741";10413;-9,95387970275129;1;0
"ENSG00000123119";8234;-9,94815477330336;1;0
"ENSG00000104549";11909;9,94509029379121;1;0
"ENSG00000068976";10013;-9,94494213995042;1;0
"ENSG00000112320";11761;-9,94360210814828;1;0
"ENSG00000113580";8491;-9,93896810306546;1;0
"ENSG00000163710";8948;-9,93523244105382;1;0
"ENSG00000104888";11364;-9,93118537823081;1;0
"ENSG00000211445";5469;-9,91732176296613;1;0
"ENSG00000165124";12156;-9,91189636651644;1;0
"ENSG00000114019";501;-9,9084823258853;1;0
"ENSG00000150938";3178;-9,90009107125052;1;0
"ENSG00000169991";6048;-9,8978769916426;1;0
"ENSG00000196976";6818;9,89641135983714;1;0
"ENSG00000100154";13191;-9,89417436601784;1;0
"ENSG00000115306";11901;-9,88908413531976;1;0
"ENSG00000100034";9592;-9,88790017697112;1;0
"ENSG00000196878";6827;-9,87708560581658;1;0
"ENSG00000131153";5196;9,86719240541917;1;0
"ENSG00000137441";4797;-9,86344235801809;1;0
"ENSG00000103647";3088;-9,85926461811833;1;0
"ENSG00000119714";5438;9,84079146029694;1;0
"ENSG00000011523";2682;-9,8215403906588;1;0
"ENSG00000157168";8506;-9,8214853888947;1;0
"ENSG00000109705";8365;9,81950645020618;1;0
"ENSG00000141338";48;-9,81573708956741;1;0
"ENSG00000146648";4037;-9,81313583660385;1;0
"ENSG00000172901";705;-9,81010513636173;1;0
"ENSG00000138795";6894;9,80946975574317;1;0
"ENSG00000154721";6366;-9,80436146524444;1;0
"ENSG00000109107";445;-9,80052856455223;1;0
"ENSG00000153902";6923;-9,79193092061766;1;0
"ENSG00000181092";278;-9,78381174936329;1;0
"ENSG00000103260";7539;9,7805652038787;1;0
"ENSG00000127241";7391;-9,77226956640861;1;0
"ENSG00000127561";12179;9,76009584941264;1;0
"ENSG00000165028";8348;-9,75520041058415;1;0
"ENSG00000164885";2591;9,74964622832166;1;0
"ENSG00000133067";6927;-9,74774280015594;1;0
"ENSG00000173641";5981;-9,73964074333294;1;0
"ENSG00000084628";8352;9,73961820217904;1;0
"ENSG00000152969";6363;9,7380714411262;1;0
"ENSG00000122644";800;-9,73136902474804;1;0
"ENSG00000124615";7712;-9,72343486958614;1;0
"ENSG00000206384";3035;-9,71850489871415;1;0
"ENSG00000149043";12202;-9,71351203698925;1;0
"ENSG00000107796";182;-9,71285056811008;1;0
"ENSG00000173530";12848;-9,7101918835474;1;0
"ENSG00000133110";9531;9,70422019180032;1;0
"ENSG00000111981";13417;9,70096217435918;1;0
"ENSG00000177469";9974;-9,70006464863569;1;0
"ENSG00000128422";6783;-9,69803696187937;1;0
"ENSG00000142731";9389;9,69441463961413;1;0
"ENSG00000146966";3573;-9,69354336093344;1;0
"ENSG00000163689";1861;9,69170682379382;1;0
"ENSG00000177807";6445;9,69047348801623;1;0
"ENSG00000184271";9542;-9,68580939577441;1;0
"ENSG00000124785";8516;-9,68378011783274;1;0
"ENSG00000146592";3168;-9,6795622256402;1;0
"ENSG00000102287";5041;-9,67756270298662;1;0
"ENSG00000165410";2705;-9,67714321238157;1;0
"ENSG00000168496";4771;9,67407764316318;1;0
"ENSG00000133401";9044;-9,67281392125769;1;0
"ENSG00000145335";11697;-9,67041770176266;1;0
"ENSG00000144730";6137;-9,66352591426737;1;0
"ENSG00000126895";1055;-9,6619800724406;1;0
"ENSG00000109686";11218;-9,6562143345845;1;0
"ENSG00000197299";1235;9,64740045255895;1;0
"ENSG00000149295";3851;-9,63540698012198;1;0
"ENSG00000139263";7081;-9,63359846192199;1;0
"ENSG00000165490";1417;9,62544028735092;1;0
"ENSG00000003249";3455;9,62147628004038;1;0
"ENSG00000136160";3991;-9,62120282959365;1;0
"ENSG00000136826";6701;-9,61317946481257;1;0
"ENSG00000119969";5705;9,60655396899074;1;0
"ENSG00000166257";10929;-9,59856762579062;1;0
"ENSG00000198774";10229;-9,59583575705552;1;0
"ENSG00000145708";3176;-9,59458039011154;1;0
"ENSG00000163378";1860;-9,59175547409285;1;0
"ENSG00000150907";4930;-9,58690093698247;1;0
"ENSG00000170962";9008;-9,5795876582331;1;0
"ENSG00000131018";12174;-9,57564736630444;1;0
"ENSG00000013588";5454;9,57207672760495;1;0
"ENSG00000154553";9026;-9,57196671420627;1;0
"ENSG00000117122";7562;9,56875897797888;1;0
"ENSG00000188486";5614;9,56343110190748;1;0
"ENSG00000116574";10446;-9,5629210721777;1;0
"ENSG00000171502";3016;9,56248871627738;1;0
"ENSG00000131187";4376;9,55806087229406;1;0
"ENSG00000175265";5332;-9,55574772165467;1;0
"ENSG00000156284";2866;-9,55491902250689;1;0
"ENSG00000123219";2658;9,5500688438264;1;0
"ENSG00000107282";645;-9,54747541616027;1;0
"ENSG00000132970";13655;-9,54554587470972;1;0
"ENSG00000163507";6611;9,54408899420181;1;0
"ENSG00000116711";9306;-9,53663006151976;1;0
"ENSG00000153976";5931;9,53509515982181;1;0
"ENSG00000081277";9295;-9,52266892689641;1;0
"ENSG00000176890";13289;9,52202306641007;1;0
"ENSG00000150471";7058;-9,52082289948232;1;0
"ENSG00000182732";10417;-9,51838016014919;1;0
"ENSG00000186994";6397;-9,50364987136381;1;0
"ENSG00000244734";5652;-9,50230604047817;1;0
"ENSG00000173391";8680;9,50050176364181;1;0
"ENSG00000162444";10290;-9,49427103405071;1;0
"ENSG00000163661";9980;-9,49344442165454;1;0
"ENSG00000261857";7608;-9,49244962012912;1;0
"ENSG00000145934";8659;-9,49019099085982;1;0
"ENSG00000104951";6164;9,48959797745727;1;0
"ENSG00000137573";12118;9,48910421003476;1;0
"ENSG00000009950";7669;-9,48718065925524;1;0
"ENSG00000179915";8521;-9,4847154053273;1;0
"ENSG00000147027";12763;-9,47918364181875;1;0
"ENSG00000094755";5042;-9,47512388737543;1;0
"ENSG00000143549";12957;9,47368082129953;1;0
"ENSG00000138346";3719;9,4509051833592;1;0
"ENSG00000105388";2629;9,45071340464878;1;0
"ENSG00000198483";560;-9,44548247595831;1;0
"ENSG00000198650";12277;-9,44271317417034;1;0
"ENSG00000140451";9204;9,44246409541163;1;0
"ENSG00000099204";100;-9,42484510812773;1;0
"ENSG00000152766";551;9,4213117582702;1;0
"ENSG00000152154";12698;-9,41254373557056;1;0
"ENSG00000183155";10112;9,41052229735334;1;0
"ENSG00000187608";6293;9,40545719070472;1;0
"ENSG00000158301";5453;-9,39871791939921;1;0
"ENSG00000108381";890;-9,39742925614927;1;0
"ENSG00000170153";10533;-9,3972203149657;1;0
"ENSG00000183798";4162;-9,39606200267605;1;0
"ENSG00000108001";3957;-9,39527306209807;1;0
"ENSG00000196684";5959;9,39147082804691;1;0
"ENSG00000166473";9278;-9,38814363168822;1;0
"ENSG00000107731";13434;9,38010380708184;1;0
"ENSG00000113396";11447;-9,37963670351746;1;0
"ENSG00000115963";10505;-9,37961740299339;1;0
"ENSG00000136842";12814;-9,37904971284917;1;0
"ENSG00000122547";4003;-9,37581929481718;1;0
"ENSG00000108799";4371;-9,37093734982362;1;0
"ENSG00000132688";8265;-9,36533485910354;1;0
"ENSG00000092529";2151;-9,36199395448507;1;0
"ENSG00000097046";2545;9,35831612988899;1;0
"ENSG00000132465";6099;-9,35818976419877;1;0
"ENSG00000100908";4480;9,35817067948539;1;0
"ENSG00000176058";12969;9,35130967923526;1;0
"ENSG00000175785";9712;-9,33420855664987;1;0
"ENSG00000136732";5601;-9,33369965520304;1;0
"ENSG00000106809";8669;-9,32972345210696;1;0
"ENSG00000155760";5018;-9,32919843400013;1;0
"ENSG00000182175";10392;-9,32543583441555;1;0
"ENSG00000111077";12411;-9,32238080100729;1;0
"ENSG00000239672";8384;9,3201732875712;1;0
"ENSG00000137699";13037;-9,32013664837504;1;0
"ENSG00000077063";3299;-9,31827745415885;1;0
"ENSG00000139318";3909;-9,31809422903006;1;0
"ENSG00000122877";4043;-9,31160177445696;1;0
"ENSG00000197472";14427;9,30493208456236;1;0
"ENSG00000127955";5285;-9,30268727902895;1;0
"ENSG00000205038";9283;-9,30066671117558;1;0
"ENSG00000161981";11707;9,29667094912294;1;0
"ENSG00000131435";9027;-9,29258956008352;1;0
"ENSG00000164045";2522;9,28925024724187;1;0
"ENSG00000171867";9754;-9,28421969179221;1;0
"ENSG00000111602";12534;9,28258710223774;1;0
"ENSG00000126709";6056;9,27722854183872;1;0
"ENSG00000143493";6231;9,27251092096523;1;0
"ENSG00000053438";8399;-9,2696622810474;1;0
"ENSG00000187741";4642;9,26951613438739;1;0
"ENSG00000177602";5533;9,26881359283275;1;0
"ENSG00000128165";282;9,26806842272592;1;0
"ENSG00000106006";5876;-9,26786420103197;1;0
"ENSG00000152465";8397;-9,26595274451635;1;0
"ENSG00000137285";13237;-9,26445131997499;1;0
"ENSG00000185803";5411;9,26256518518078;1;0
"ENSG00000187951";730;9,26164773950078;1;0
"ENSG00000136848";3426;-9,25215936751019;1;0
"ENSG00000123096";11966;-9,24861267779133;1;0
"ENSG00000137872";11042;-9,23991383968027;1;0
"ENSG00000012822";2106;-9,23841980110509;1;0
"ENSG00000079819";4213;-9,23538845246173;1;0
"ENSG00000167105";12804;9,2219957802602;1;0
"ENSG00000130307";13469;-9,21433694578932;1;0
"ENSG00000053747";6822;-9,21263927425619;1;0
"ENSG00000198624";2331;-9,21206783415426;1;0
"ENSG00000134569";7091;-9,20974546982236;1;0
"ENSG00000129151";1137;-9,19291704057425;1;0
"ENSG00000116771";339;9,19145534903498;1;0
"ENSG00000163631";423;-9,1895833402878;1;0
"ENSG00000186564";4913;9,18759513623542;1;0
"ENSG00000144230";5417;-9,18040711030999;1;0
"ENSG00000198768";653;-9,17880853195715;1;0
"ENSG00000169313";8763;-9,17852278764961;1;0
"ENSG00000165152";2023;-9,17698674864288;1;0
"ENSG00000121691";2204;-9,17607719710485;1;0
"ENSG00000189129";9315;-9,17028174746836;1;0
"ENSG00000049192";237;9,16679582079161;1;0
"ENSG00000078399";5878;-9,16183256374053;1;0
"ENSG00000179388";4044;-9,15649028205465;1;0
"ENSG00000137216";12783;9,15175313197821;1;0
"ENSG00000179750";671;9,14603087819112;1;0
"ENSG00000106123";4234;-9,13763216752606;1;0
"ENSG00000133195";11517;9,12771251337704;1;0
"ENSG00000167992";13646;-9,12672873256892;1;0
"ENSG00000185480";1436;9,12264949701879;1;0
"ENSG00000169291";11240;-9,1203117475446;1;0
"ENSG00000117707";9763;-9,10703770222886;1;0
"ENSG00000107738";1372;-9,10543628738207;1;0
"ENSG00000174469";2985;9,10052648482784;1;0
"ENSG00000136492";1294;9,09944551679376;1;0
"ENSG00000119943";10018;-9,09899335304791;1;0
"ENSG00000104321";13095;9,09593900830013;1;0
"ENSG00000160753";10794;9,08826956266382;1;0
"ENSG00000188517";3017;-9,08776664516719;1;0
"ENSG00000105219";2976;9,08008589477809;1;0
"ENSG00000108821";3011;9,07540005887552;1;0
"ENSG00000078549";267;-9,06761915492073;1;0
"ENSG00000166960";1597;-9,06566534288932;1;0
"ENSG00000162769";4872;9,05937353961004;1;0
"ENSG00000162616";3741;-9,05742814503804;1;0
"ENSG00000185022";7254;-9,05627769753608;1;0
"ENSG00000120471";12935;-9,05444184759165;1;0
"ENSG00000186638";6663;9,05097953941537;1;0
"ENSG00000171346";6781;-9,05016883604823;1;0
"ENSG00000109794";4473;-9,04829912909599;1;0
"ENSG00000133816";7612;9,04824559453032;1;0
"ENSG00000174945";508;9,04741536467528;1;0
"ENSG00000177990";3839;-9,04334771088181;1;0
"ENSG00000056998";5599;-9,04264145118065;1;0
"ENSG00000117308";5052;9,03976261713428;1;0
"ENSG00000185842";3723;9,03618000958022;1;0
"ENSG00000152818";13529;-9,03462011231772;1;0
"ENSG00000153246";9312;-9,02914026505641;1;0
"ENSG00000164619";1253;-9,02690576933404;1;0
"ENSG00000152583";11819;-9,02137316448167;1;0
"ENSG00000123560";9395;-9,01507271802896;1;0
"ENSG00000053254";4929;-9,01430391655865;1;0
"ENSG00000204851";9437;-9,0117205157936;1;0
"ENSG00000204262";3030;9,01045481760314;1;0
"ENSG00000160877";8077;9,00881003598765;1;0
"ENSG00000104524";10010;9,00706314391068;1;0
"ENSG00000159200";10297;-8,99960371265754;1;0
"ENSG00000074211";9639;8,99925422152358;1;0
"ENSG00000117525";4382;-8,99838965999253;1;0
"ENSG00000129467";262;-8,99440089589126;1;0
"ENSG00000134375";12538;8,99436515424818;1;0
"ENSG00000196584";13820;8,98892300330006;1;0
"ENSG00000138092";2662;8,98753444194593;1;0
"ENSG00000134222";9885;8,98736755992657;1;0
"ENSG00000182983";14403;-8,98549263965804;1;0
"ENSG00000225950";8551;-8,98354143278859;1;0
"ENSG00000196843";787;-8,98056275630997;1;0
"ENSG00000140092";4675;-8,97967444234112;1;0
"ENSG00000101049";11184;-8,97456679657654;1;0
"ENSG00000117425";9896;-8,97178181646894;1;0
"ENSG00000165507";1353;-8,95886568684695;1;0
"ENSG00000154240";2313;-8,95463981281294;1;0
"ENSG00000153823";9203;-8,94254039671115;1;0
"ENSG00000198019";4746;8,93847717193982;1;0
"ENSG00000089723";8737;8,93699271066901;1;0
"ENSG00000134962";6688;-8,93349603317929;1;0
"ENSG00000163535";11190;8,93026315746093;1;0
"ENSG00000131386";5069;-8,92912013744136;1;0
"ENSG00000177606";6391;-8,9280470172424;1;0
"ENSG00000178695";6482;-8,92443252856779;1;0
"ENSG00000078725";3450;-8,9190924213056;1;0
"ENSG00000183150";5421;8,91374926633093;1;0
"ENSG00000162004";2341;8,91357501288849;1;0
"ENSG00000141696";10888;8,90682995917272;1;0
"ENSG00000067113";9546;-8,90680932115533;1;0
"ENSG00000162413";6726;-8,90514730589459;1;0
"ENSG00000149294";8137;-8,90129198771454;1;0
"ENSG00000073756";9918;-8,89549274494114;1;0
"ENSG00000164032";5617;8,89479857057769;1;0
"ENSG00000109610";11771;-8,88827932835216;1;0
"ENSG00000188312";2663;8,88776514716056;1;0
"ENSG00000144642";10283;-8,882986711059;1;0
"ENSG00000127920";5302;-8,87944600992502;1;0
"ENSG00000140534";1513;8,87528051136109;1;0
"ENSG00000109654";13038;-8,87199289867768;1;0
"ENSG00000125845";1247;-8,86947056153065;1;0
"ENSG00000214140";9675;-8,8595748801918;1;0
"ENSG00000128045";10219;8,8563798205346;1;0
"ENSG00000115380";4012;-8,85437657360468;1;0
"ENSG00000147113";3352;-8,85076811171292;1;0
"ENSG00000122420";9912;-8,85032503858406;1;0
"ENSG00000158106";10448;8,84881065310734;1;0
"ENSG00000160345";2019;8,84169537257929;1;0
"ENSG00000184226";8901;-8,84035151283126;1;0
"ENSG00000166833";8120;-8,83029911249787;1;0
"ENSG00000134765";3855;-8,82505489723104;1;0
"ENSG00000135374";4124;-8,8203814617299;1;0
"ENSG00000088854";1748;-8,8154687057242;1;0
"ENSG00000155324";5476;-8,81520788575941;1;0
"ENSG00000156802";908;8,81391093245362;1;0
"ENSG00000166173";6847;-8,8095924868031;1;0
"ENSG00000274180";1553;-8,80910760406936;1;0
"ENSG00000146233";3398;-8,80653802288832;1;0
"ENSG00000005102";7527;-8,80299983827084;1;0
"ENSG00000182782";5385;-8,80122098941429;1;0
"ENSG00000144655";3240;-8,79891864197009;1;0
"ENSG00000105976";7559;-8,79680275096569;1;0
"ENSG00000126785";10442;-8,79479207500482;1;0
"ENSG00000102010";1258;-8,77824107187064;1;0
"ENSG00000171596";8398;-8,77774223433445;1;0
"ENSG00000138435";2782;8,77565671108918;1;0
"ENSG00000180340";5013;8,77424173224096;1;0
"ENSG00000107105";4119;8,76101685288801;1;0
"ENSG00000168995";11272;8,75303590724611;1;0
"ENSG00000128203";892;8,75080502321415;1;0
"ENSG00000171310";2788;8,74523932400204;1;0
"ENSG00000130635";3029;8,74275271850093;1;0
"ENSG00000148935";5089;-8,74089534182247;1;0
"ENSG00000102837";8675;-8,74072561010531;1;0
"ENSG00000113810";11647;8,73869666061488;1;0
"ENSG00000118762";9280;-8,73612650830066;1;0
"ENSG00000174059";2470;-8,73299277450461;1;0
"ENSG00000130520";7174;8,73252329183779;1;0
"ENSG00000160207";5956;8,73129991322767;1;0
"ENSG00000167191";5455;-8,72901699965885;1;0
"ENSG00000106829";12567;-8,7282941587853;1;0
"ENSG00000156170";1996;8,72443158265101;1;0
"ENSG00000115705";12960;-8,71812008426359;1;0
"ENSG00000146477";11383;-8,71720920315411;1;0
"ENSG00000173757";12027;-8,71425901660981;1;0
"ENSG00000112182";1096;-8,70968099522014;1;0
"ENSG00000185818";8117;-8,70925523934629;1;0
"ENSG00000128408";10451;8,70322415432053;1;0
"ENSG00000198053";11290;-8,70159670350566;1;0
"ENSG00000165801";4856;-8,70126997617395;1;0
"ENSG00000164530";9190;-8,70083328213765;1;0
"ENSG00000109063";7998;-8,69849803013565;1;0
"ENSG00000132646";8942;8,69440344728596;1;0
"ENSG00000166246";1540;8,69205259827188;1;0
"ENSG00000164318";4036;-8,69097960717756;1;0
"ENSG00000139618";1280;8,68659976182855;1;0
"ENSG00000170345";4909;-8,68614321137903;1;0
"ENSG00000154162";2555;-8,68595008999124;1;0
"ENSG00000165244";14208;8,6809685690099;1;0
"ENSG00000168275";1708;8,6779840532032;1;0
"ENSG00000065911";7914;8,6757585145514;1;0
"ENSG00000150764";3676;-8,67135542600942;1;0
"ENSG00000148204";3159;-8,67053056394874;1;0
"ENSG00000155755";482;-8,66472172360234;1;0
"ENSG00000164056";11888;-8,66315572643335;1;0
"ENSG00000182791";2350;8,65975294437397;1;0
"ENSG00000003436";12448;-8,65553856867858;1;0
"ENSG00000185345";8845;-8,65240136620093;1;0
"ENSG00000102760";1455;-8,64957861872843;1;0
"ENSG00000176533";5308;-8,64923297060623;1;0
"ENSG00000139572";5444;8,64769021562353;1;0
"ENSG00000171056";11797;-8,64307240563054;1;0
"ENSG00000149591";12248;-8,64301756531233;1;0
"ENSG00000137135";2015;8,64158519606953;1;0
"ENSG00000197769";7308;-8,63978840512824;1;0
"ENSG00000151468";2308;-8,63808398541318;1;0
"ENSG00000160949";8302;8,63478021144259;1;0
"ENSG00000268104";11564;-8,63348072450831;1;0
"ENSG00000167074";12404;-8,63032135536263;1;0
"ENSG00000136541";4283;8,6198255895563;1;0
"ENSG00000184831";690;8,61924223375895;1;0
"ENSG00000011021";2851;-8,61757371971721;1;0
"ENSG00000165379";7076;-8,60896981890963;1;0
"ENSG00000164694";4894;8,60675864681448;1;0
"ENSG00000156787";13714;8,60220395506196;1;0
"ENSG00000197245";5524;-8,59094375017432;1;0
"ENSG00000117152";10415;8,58737384727212;1;0
"ENSG00000173208";70;-8,58494936761385;1;0
"ENSG00000134762";3857;-8,58350123423797;1;0
"ENSG00000065802";868;-8,57839969293573;1;0
"ENSG00000236334";9570;8,57557560327773;1;0
"ENSG00000112530";8785;-8,5743167989232;1;0
"ENSG00000131016";391;-8,57279742851025;1;0
"ENSG00000253710";448;8,5705460798246;1;0
"ENSG00000120162";7708;-8,56899227106782;1;0
"ENSG00000273802";5769;8,56516176412406;1;0
"ENSG00000095587";12572;8,5648703822479;1;0
"ENSG00000174804";5015;-8,56423767902941;1;0
"ENSG00000130545";3160;8,55973286078959;1;0
"ENSG00000147526";12213;-8,55504769819576;1;0
"ENSG00000162772";916;-8,55471181328885;1;0
"ENSG00000120129";3900;-8,55396650726572;1;0
"ENSG00000151632";410;-8,55327693445527;1;0
"ENSG00000122863";2795;-8,54927097820134;1;0
"ENSG00000172935";7773;-8,54864406095888;1;0
"ENSG00000186193";2026;8,54306623995104;1;0
"ENSG00000185920";9895;-8,54289790344955;1;0
"ENSG00000103994";13990;-8,54133746687056;1;0
"ENSG00000170989";10824;-8,54125214588063;1;0
"ENSG00000103254";4502;8,536027215114;1;0
"ENSG00000074416";7600;-8,53242071776477;1;0
"ENSG00000107562";3331;-8,52988428680244;1;0
"ENSG00000136111";12302;-8,5280918919297;1;0
"ENSG00000158571";9098;-8,52659424981738;1;0
"ENSG00000221955";11339;8,52314825663145;1;0
"ENSG00000062282";3601;-8,51850202441199;1;0
"ENSG00000189058";680;-8,51392293570249;1;0
"ENSG00000213398";6870;-8,51378652199889;1;0
"ENSG00000125505";7422;8,50909239968064;1;0
"ENSG00000180549";4996;8,50254008535757;1;0
"ENSG00000159147";3816;8,50042720630855;1;0
"ENSG00000153551";2936;-8,49878485436189;1;0
"ENSG00000128271";287;8,4968184349491;1;0
"ENSG00000198018";4204;8,49604477377578;1;0
"ENSG00000134775";4817;-8,49516825076435;1;0
"ENSG00000174099";7877;-8,49512566231761;1;0
"ENSG00000145675";9236;-8,49512220290252;1;0
"ENSG00000166250";861;-8,48835813074946;1;0
"ENSG00000143196";3837;-8,48551332552326;1;0
"ENSG00000188536";5651;-8,48493492043252;1;0
"ENSG00000173825";12528;8,48046707248163;1;0
"ENSG00000162551";478;-8,47919127351215;1;0
"ENSG00000164035";4153;-8,47655712267658;1;0
"ENSG00000090971";8112;8,47453184627037;1;0
"ENSG00000078098";4653;8,47363105583303;1;0
"ENSG00000139874";11973;-8,47073292171738;1;0
"ENSG00000144366";5594;-8,47068232755707;1;0
"ENSG00000135114";8638;8,4677376098224;1;0
"ENSG00000134028";225;8,46614570002788;1;0
"ENSG00000132182";8606;8,45598623695206;1;0
"ENSG00000151090";12505;-8,45581085158718;1;0
"ENSG00000151490";9968;8,45050856040504;1;0
"ENSG00000112293";5376;-8,44510727684572;1;0
"ENSG00000152492";2315;-8,44440721506186;1;0
"ENSG00000241978";394;-8,44435458939844;1;0
"ENSG00000184992";1292;8,43774084204888;1;0
"ENSG00000154655";6811;-8,43309479746495;1;0
"ENSG00000126218";4374;-8,43258734305789;1;0
"ENSG00000147576";276;-8,42754898461616;1;0
"ENSG00000241399";2467;-8,4263108234359;1;0
"ENSG00000143367";13255;8,42553774277239;1;0
"ENSG00000008300";2647;8,42328009147718;1;0
"ENSG00000184254";429;-8,42145397183887;1;0
"ENSG00000198125";7427;8,41937260321787;1;0
"ENSG00000182636";8181;-8,41378109407054;1;0
"ENSG00000116016";4211;-8,41200491372324;1;0
"ENSG00000187808";578;8,41089970529856;1;0
"ENSG00000037241";10641;8,40886245202643;1;0
"ENSG00000116729";13758;-8,40591423415828;1;0
"ENSG00000124102";9191;-8,40151344288503;1;0
"ENSG00000185507";6278;8,39692911578023;1;0
"ENSG00000176438";1496;-8,39494593916698;1;0
"ENSG00000173894";2227;8,38659660773536;1;0
"ENSG00000172366";4535;8,37891292216393;1;0
"ENSG00000171357";1695;-8,37462396580967;1;0
"ENSG00000185950";6283;-8,37068881394154;1;0
"ENSG00000196091";7983;-8,36207557266569;1;0
"ENSG00000213390";735;-8,3617564467676;1;0
"ENSG00000184207";9129;8,3590985844819;1;0
"ENSG00000240654";1657;-8,35670579373928;1;0
"ENSG00000206075";11088;-8,35377722412368;1;0
"ENSG00000143344";10388;-8,34906625835762;1;0
"ENSG00000149527";9336;-8,3393402527753;1;0
"ENSG00000136108";2831;8,33079987970115;1;0
"ENSG00000185010";4386;-8,32933362319408;1;0
"ENSG00000143450";8642;8,32773303866481;1;0
"ENSG00000110455";135;-8,32674069819962;1;0
"ENSG00000136114";12507;-8,3218342824495;1;0
"ENSG00000140538";8560;-8,31903259197203;1;0
"ENSG00000197275";10134;8,31631929309897;1;0
"ENSG00000149231";2344;-8,31439133143846;1;0
"ENSG00000117410";996;8,31412378500047;1;0
"ENSG00000130653";9446;-8,307460090385;1;0
"ENSG00000174326";11350;-8,3051803247916;1;0
